"time","Resources","Economy","Bureaucracy","Pollution","inflow","outflow1"
158.68,1,0.1,0.01,0.001,0.0995,0.0995
158.69,1,0.1,0.01,0.001,0.0995,0.0995
158.7,1,0.1,0.01,0.001,0.0995,0.0995
158.71,1,0.1,0.01,0.001,0.0995,0.0995
158.72,1,0.1,0.01,0.001,0.0995,0.0995
158.73,1,0.1,0.01,0.001,0.0995,0.0995
158.74,1,0.1,0.01,0.001,0.0995,0.0995
158.75,1,0.1,0.01,0.001,0.0995,0.0995
158.76,1,0.1,0.01,0.001,0.0995,0.0995
158.77,1,0.1,0.01,0.001,0.0995,0.0995
158.78,1,0.1,0.01,0.001,0.0995,0.0995
158.79,1,0.1,0.01,0.001,0.0995,0.0995
158.8,1,0.1,0.01,0.001,0.0995,0.0995
158.81,1,0.1,0.01,0.001,0.0995,0.0995
158.82,1,0.1,0.01,0.001,0.0995,0.0995
158.83,1,0.1,0.01,0.001,0.0995,0.0995
158.84,1,0.1,0.01,0.001,0.0995,0.0995
158.85,1,0.1,0.01,0.001,0.0995,0.0995
158.86,1,0.1,0.01,0.001,0.0995,0.0995
158.87,1,0.1,0.01,0.001,0.0995,0.0995
158.88,1,0.1,0.01,0.001,0.0995,0.0995
158.89,1,0.1,0.01,0.001,0.0995,0.0995
158.9,1,0.1,0.01,0.001,0.0995,0.0995
158.91,1,0.1,0.01,0.001,0.0995,0.0995
158.92,1,0.1,0.01,0.001,0.0995,0.0995
158.93,1,0.1,0.01,0.001,0.0995,0.0995
158.94,1,0.1,0.01,0.001,0.0995,0.0995
158.95,1,0.1,0.01,0.001,0.0995,0.0995
158.96,1,0.1,0.01,0.001,0.0995,0.0995
158.97,1,0.1,0.01,0.001,0.0995,0.0995
158.98,1,0.1,0.01,0.001,0.0995,0.0995
158.99,1,0.1,0.01,0.001,0.0995,0.0995
159,1,0.1,0.01,0.001,0.0995,0.0995
159.01,1,0.1,0.01,0.001,0.0995,0.0995
159.02,1,0.1,0.01,0.001,0.0995,0.0995
159.03,1,0.1,0.01,0.001,0.0995,0.0995
159.04,1,0.1,0.01,0.001,0.0995,0.0995
159.05,1,0.1,0.01,0.001,0.0995,0.0995
159.06,1,0.1,0.01,0.001,0.0995,0.0995
159.07,1,0.1,0.01,0.001,0.0995,0.0995
159.08,1,0.1,0.01,0.001,0.0995,0.0995
159.09,1,0.1,0.01,0.001,0.0995,0.0995
159.1,1,0.1,0.01,0.001,0.0995,0.0995
159.11,1,0.1,0.01,0.001,0.0995,0.0995
159.12,1,0.1,0.01,0.001,0.0995,0.0995
159.13,1,0.1,0.01,0.001,0.0995,0.0995
159.14,1,0.1,0.01,0.001,0.0995,0.0995
159.15,1,0.1,0.01,0.001,0.0995,0.0995
159.16,1,0.1,0.01,0.001,0.0995,0.0995
159.17,1,0.1,0.01,0.001,0.0995,0.0995
159.18,1,0.1,0.01,0.001,0.0995,0.0995
159.19,1,0.1,0.01,0.001,0.0995,0.0995
159.2,1,0.1,0.01,0.001,0.0995,0.0995
159.21,1,0.1,0.01,0.001,0.0995,0.0995
159.22,1,0.1,0.01,0.001,0.0995,0.0995
159.23,1,0.1,0.01,0.001,0.0995,0.0995
159.24,1,0.1,0.01,0.001,0.0995,0.0995
159.25,1,0.1,0.01,0.001,0.0995,0.0995
159.26,1,0.1,0.01,0.001,0.0995,0.0995
159.27,1,0.1,0.01,0.001,0.0995,0.0995
159.28,1,0.1,0.01,0.001,0.0995,0.0995
159.29,1,0.1,0.01,0.001,0.0995,0.0995
159.3,1,0.1,0.01,0.001,0.0995,0.0995
159.31,1,0.1,0.01,0.001,0.0995,0.0995
159.32,1,0.1,0.01,0.001,0.0995,0.0995
159.33,1,0.1,0.01,0.001,0.0995,0.0995
159.34,1,0.1,0.01,0.001,0.0995,0.0995
159.35,1,0.1,0.01,0.001,0.0995,0.0995
159.36,1,0.1,0.01,0.001,0.0995,0.0995
159.37,1,0.1,0.01,0.001,0.0995,0.0995
159.38,1,0.1,0.01,0.001,0.0995,0.0995
159.39,1,0.1,0.01,0.001,0.0995,0.0995
159.4,1,0.1,0.01,0.001,0.0995,0.0995
159.41,1,0.1,0.01,0.001,0.0995,0.0995
159.42,1,0.1,0.01,0.001,0.0995,0.0995
159.43,1,0.1,0.01,0.001,0.0995,0.0995
159.44,1,0.1,0.01,0.001,0.0995,0.0995
159.45,1,0.1,0.01,0.001,0.0995,0.0995
159.46,1,0.1,0.01,0.001,0.0995,0.0995
159.47,1,0.1,0.01,0.001,0.0995,0.0995
159.48,1,0.1,0.01,0.001,0.0995,0.0995
159.49,1,0.1,0.01,0.001,0.0995,0.0995
159.5,1,0.1,0.01,0.001,0.0995,0.0995
159.51,1,0.1,0.01,0.001,0.0995,0.0995
159.52,1,0.1,0.01,0.001,0.0995,0.0995
159.53,1,0.1,0.01,0.001,0.0995,0.0995
159.54,1,0.1,0.01,0.001,0.0995,0.0995
159.55,1,0.1,0.01,0.001,0.0995,0.0995
159.56,1,0.1,0.01,0.001,0.0995,0.0995
159.57,1,0.1,0.01,0.001,0.0995,0.0995
159.58,1,0.1,0.01,0.001,0.0995,0.0995
159.59,1,0.1,0.01,0.001,0.0995,0.0995
159.6,1,0.1,0.01,0.001,0.0995,0.0995
159.61,1,0.1,0.01,0.001,0.0995,0.0995
159.62,1,0.1,0.01,0.001,0.0995,0.0995
159.63,1,0.1,0.01,0.001,0.0995,0.0995
159.64,1,0.1,0.01,0.001,0.0995,0.0995
159.65,1,0.1,0.01,0.001,0.0995,0.0995
159.66,1,0.1,0.01,0.001,0.0995,0.0995
159.67,1,0.1,0.01,0.001,0.0995,0.0995
159.68,1,0.1,0.01,0.001,0.0995,0.0995
159.69,1,0.1,0.01,0.001,0.0995,0.0995
159.7,1,0.1,0.01,0.001,0.0995,0.0995
159.71,1,0.1,0.01,0.001,0.0995,0.0995
159.72,1,0.1,0.01,0.001,0.0995,0.0995
159.73,1,0.1,0.01,0.001,0.0995,0.0995
159.74,1,0.1,0.01,0.001,0.0995,0.0995
159.75,1,0.1,0.01,0.001,0.0995,0.0995
159.76,1,0.1,0.01,0.001,0.0995,0.0995
159.77,1,0.1,0.01,0.001,0.0995,0.0995
159.78,1,0.1,0.01,0.001,0.0995,0.0995
159.79,1,0.1,0.01,0.001,0.0995,0.0995
159.8,1,0.1,0.01,0.001,0.0995,0.0995
159.81,1,0.1,0.01,0.001,0.0995,0.0995
159.82,1,0.1,0.01,0.001,0.0995,0.0995
159.83,1,0.1,0.01,0.001,0.0995,0.0995
159.84,1,0.1,0.01,0.001,0.0995,0.0995
159.85,1,0.1,0.01,0.001,0.0995,0.0995
159.86,1,0.1,0.01,0.001,0.0995,0.0995
159.87,1,0.1,0.01,0.001,0.0995,0.0995
159.88,1,0.1,0.01,0.001,0.0995,0.0995
159.89,1,0.1,0.01,0.001,0.0995,0.0995
159.9,1,0.1,0.01,0.001,0.0995,0.0995
159.91,1,0.1,0.01,0.001,0.0995,0.0995
159.92,1,0.1,0.01,0.001,0.0995,0.0995
159.93,1,0.1,0.01,0.001,0.0995,0.0995
159.94,1,0.1,0.01,0.001,0.0995,0.0995
159.95,1,0.1,0.01,0.001,0.0995,0.0995
159.96,1,0.1,0.01,0.001,0.0995,0.0995
159.97,1,0.1,0.01,0.001,0.0995,0.0995
159.98,1,0.1,0.01,0.001,0.0995,0.0995
159.99,1,0.1,0.01,0.001,0.0995,0.0995
160,1,0.1,0.01,0.001,0.0995,0.0995
160.01,1,0.1,0.01,0.001,0.0995,0.0995
160.02,1,0.1,0.01,0.001,0.0995,0.0995
160.03,1,0.1,0.01,0.001,0.0995,0.0995
160.04,1,0.1,0.01,0.001,0.0995,0.0995
160.05,1,0.1,0.01,0.001,0.0995,0.0995
160.06,1,0.1,0.01,0.001,0.0995,0.0995
160.07,1,0.1,0.01,0.001,0.0995,0.0995
160.08,1,0.1,0.01,0.001,0.0995,0.0995
160.09,1,0.1,0.01,0.001,0.0995,0.0995
160.1,1,0.1,0.01,0.001,0.0995,0.0995
160.11,1,0.1,0.01,0.001,0.0995,0.0995
160.12,1,0.1,0.01,0.001,0.0995,0.0995
160.13,1,0.1,0.01,0.001,0.0995,0.0995
160.14,1,0.1,0.01,0.001,0.0995,0.0995
160.15,1,0.1,0.01,0.001,0.0995,0.0995
160.16,1,0.1,0.01,0.001,0.0995,0.0995
160.17,1,0.1,0.01,0.001,0.0995,0.0995
160.18,1,0.1,0.01,0.001,0.0995,0.0995
160.19,1,0.1,0.01,0.001,0.0995,0.0995
160.2,1,0.1,0.01,0.001,0.0995,0.0995
160.21,1,0.1,0.01,0.001,0.0995,0.0995
160.22,1,0.1,0.01,0.001,0.0995,0.0995
160.23,1,0.1,0.01,0.001,0.0995,0.0995
160.24,1,0.1,0.01,0.001,0.0995,0.0995
160.25,1,0.1,0.01,0.001,0.0995,0.0995
160.26,1,0.1,0.01,0.001,0.0995,0.0995
160.27,1,0.1,0.01,0.001,0.0995,0.0995
160.28,1,0.1,0.01,0.001,0.0995,0.0995
160.29,1,0.1,0.01,0.001,0.0995,0.0995
160.3,1,0.1,0.01,0.001,0.0995,0.0995
160.31,1,0.1,0.01,0.001,0.0995,0.0995
160.32,1,0.1,0.01,0.001,0.0995,0.0995
160.33,1,0.1,0.01,0.001,0.0995,0.0995
160.34,1,0.1,0.01,0.001,0.0995,0.0995
160.35,1,0.1,0.01,0.001,0.0995,0.0995
160.36,1,0.1,0.01,0.001,0.0995,0.0995
160.37,1,0.1,0.01,0.001,0.0995,0.0995
160.38,1,0.1,0.01,0.001,0.0995,0.0995
160.39,1,0.1,0.01,0.001,0.0995,0.0995
160.4,1,0.1,0.01,0.001,0.0995,0.0995
160.41,1,0.1,0.01,0.001,0.0995,0.0995
160.42,1,0.1,0.01,0.001,0.0995,0.0995
160.43,1,0.1,0.01,0.001,0.0995,0.0995
160.44,1,0.1,0.01,0.001,0.0995,0.0995
160.45,1,0.1,0.01,0.001,0.0995,0.0995
160.46,1,0.1,0.01,0.001,0.0995,0.0995
160.47,1,0.1,0.01,0.001,0.0995,0.0995
160.48,1,0.1,0.01,0.001,0.0995,0.0995
160.49,1,0.1,0.01,0.001,0.0995,0.0995
160.5,1,0.1,0.01,0.001,0.0995,0.0995
160.51,1,0.1,0.01,0.001,0.0995,0.0995
160.52,1,0.1,0.01,0.001,0.0995,0.0995
160.53,1,0.1,0.01,0.001,0.0995,0.0995
160.54,1,0.1,0.01,0.001,0.0995,0.0995
160.55,1,0.1,0.01,0.001,0.0995,0.0995
160.56,1,0.1,0.01,0.001,0.0995,0.0995
160.57,1,0.1,0.01,0.001,0.0995,0.0995
160.58,1,0.1,0.01,0.001,0.0995,0.0995
160.59,1,0.1,0.01,0.001,0.0995,0.0995
160.6,1,0.1,0.01,0.001,0.0995,0.0995
160.61,1,0.1,0.01,0.001,0.0995,0.0995
160.62,1,0.1,0.01,0.001,0.0995,0.0995
160.63,1,0.1,0.01,0.001,0.0995,0.0995
160.64,1,0.1,0.01,0.001,0.0995,0.0995
160.65,1,0.1,0.01,0.001,0.0995,0.0995
160.66,1,0.1,0.01,0.001,0.0995,0.0995
160.67,1,0.1,0.01,0.001,0.0995,0.0995
160.68,1,0.1,0.01,0.001,0.0995,0.0995
160.69,1,0.1,0.01,0.001,0.0995,0.0995
160.7,1,0.1,0.01,0.001,0.0995,0.0995
160.71,1,0.1,0.01,0.001,0.0995,0.0995
160.72,1,0.1,0.01,0.001,0.0995,0.0995
160.73,1,0.1,0.01,0.001,0.0995,0.0995
160.74,1,0.1,0.01,0.001,0.0995,0.0995
160.75,1,0.1,0.01,0.001,0.0995,0.0995
160.76,1,0.1,0.01,0.001,0.0995,0.0995
160.77,1,0.1,0.01,0.001,0.0995,0.0995
160.78,1,0.1,0.01,0.001,0.0995,0.0995
160.79,1,0.1,0.01,0.001,0.0995,0.0995
160.8,1,0.1,0.01,0.001,0.0995,0.0995
160.81,1,0.1,0.01,0.001,0.0995,0.0995
160.82,1,0.1,0.01,0.001,0.0995,0.0995
160.83,1,0.1,0.01,0.001,0.0995,0.0995
160.84,1,0.1,0.01,0.001,0.0995,0.0995
160.85,1,0.1,0.01,0.001,0.0995,0.0995
160.86,1,0.1,0.01,0.001,0.0995,0.0995
160.87,1,0.1,0.01,0.001,0.0995,0.0995
160.88,1,0.1,0.01,0.001,0.0995,0.0995
160.89,1,0.1,0.01,0.001,0.0995,0.0995
160.9,1,0.1,0.01,0.001,0.0995,0.0995
160.91,1,0.1,0.01,0.001,0.0995,0.0995
160.92,1,0.1,0.01,0.001,0.0995,0.0995
160.93,1,0.1,0.01,0.001,0.0995,0.0995
160.94,1,0.1,0.01,0.001,0.0995,0.0995
160.95,1,0.1,0.01,0.001,0.0995,0.0995
160.96,1,0.1,0.01,0.001,0.0995,0.0995
160.97,1,0.1,0.01,0.001,0.0995,0.0995
160.98,1,0.1,0.01,0.001,0.0995,0.0995
160.99,1,0.1,0.01,0.001,0.0995,0.0995
161,1,0.1,0.01,0.001,0.0995,0.0995
161.01,1,0.1,0.01,0.001,0.0995,0.0995
161.02,1,0.1,0.01,0.001,0.0995,0.0995
161.03,1,0.1,0.01,0.001,0.0995,0.0995
161.04,1,0.1,0.01,0.001,0.0995,0.0995
161.05,1,0.1,0.01,0.001,0.0995,0.0995
161.06,1,0.1,0.01,0.001,0.0995,0.0995
161.07,1,0.1,0.01,0.001,0.0995,0.0995
161.08,1,0.1,0.01,0.001,0.0995,0.0995
161.09,1,0.1,0.01,0.001,0.0995,0.0995
161.1,1,0.1,0.01,0.001,0.0995,0.0995
161.11,1,0.1,0.01,0.001,0.0995,0.0995
161.12,1,0.1,0.01,0.001,0.0995,0.0995
161.13,1,0.1,0.01,0.001,0.0995,0.0995
161.14,1,0.1,0.01,0.001,0.0995,0.0995
161.15,1,0.1,0.01,0.001,0.0995,0.0995
161.16,1,0.1,0.01,0.001,0.0995,0.0995
161.17,1,0.1,0.01,0.001,0.0995,0.0995
161.18,1,0.1,0.01,0.001,0.0995,0.0995
161.19,1,0.1,0.01,0.001,0.0995,0.0995
161.2,1,0.1,0.01,0.001,0.0995,0.0995
161.21,1,0.1,0.01,0.001,0.0995,0.0995
161.22,1,0.1,0.01,0.001,0.0995,0.0995
161.23,1,0.1,0.01,0.001,0.0995,0.0995
161.24,1,0.1,0.01,0.001,0.0995,0.0995
161.25,1,0.1,0.01,0.001,0.0995,0.0995
161.26,1,0.1,0.01,0.001,0.0995,0.0995
161.27,1,0.1,0.01,0.001,0.0995,0.0995
161.28,1,0.1,0.01,0.001,0.0995,0.0995
161.29,1,0.1,0.01,0.001,0.0995,0.0995
161.3,1,0.1,0.01,0.001,0.0995,0.0995
161.31,1,0.1,0.01,0.001,0.0995,0.0995
161.32,1,0.1,0.01,0.001,0.0995,0.0995
161.33,1,0.1,0.01,0.001,0.0995,0.0995
161.34,1,0.1,0.01,0.001,0.0995,0.0995
161.35,1,0.1,0.01,0.001,0.0995,0.0995
161.36,1,0.1,0.01,0.001,0.0995,0.0995
161.37,1,0.1,0.01,0.001,0.0995,0.0995
161.38,1,0.1,0.01,0.001,0.0995,0.0995
161.39,1,0.1,0.01,0.001,0.0995,0.0995
161.4,1,0.1,0.01,0.001,0.0995,0.0995
161.41,1,0.1,0.01,0.001,0.0995,0.0995
161.42,1,0.1,0.01,0.001,0.0995,0.0995
161.43,1,0.1,0.01,0.001,0.0995,0.0995
161.44,1,0.1,0.01,0.001,0.0995,0.0995
161.45,1,0.1,0.01,0.001,0.0995,0.0995
161.46,1,0.1,0.01,0.001,0.0995,0.0995
161.47,1,0.1,0.01,0.001,0.0995,0.0995
161.48,1,0.1,0.01,0.001,0.0995,0.0995
161.49,1,0.1,0.01,0.001,0.0995,0.0995
161.5,1,0.1,0.01,0.001,0.0995,0.0995
161.51,1,0.1,0.01,0.001,0.0995,0.0995
161.52,1,0.1,0.01,0.001,0.0995,0.0995
161.53,1,0.1,0.01,0.001,0.0995,0.0995
161.54,1,0.1,0.01,0.001,0.0995,0.0995
161.55,1,0.1,0.01,0.001,0.0995,0.0995
161.56,1,0.1,0.01,0.001,0.0995,0.0995
161.57,1,0.1,0.01,0.001,0.0995,0.0995
161.58,1,0.1,0.01,0.001,0.0995,0.0995
161.59,1,0.1,0.01,0.001,0.0995,0.0995
161.6,1,0.1,0.01,0.001,0.0995,0.0995
161.61,1,0.1,0.01,0.001,0.0995,0.0995
161.62,1,0.1,0.01,0.001,0.0995,0.0995
161.63,1,0.1,0.01,0.001,0.0995,0.0995
161.64,1,0.1,0.01,0.001,0.0995,0.0995
161.65,1,0.1,0.01,0.001,0.0995,0.0995
161.66,1,0.1,0.01,0.001,0.0995,0.0995
161.67,1,0.1,0.01,0.001,0.0995,0.0995
161.68,1,0.1,0.01,0.001,0.0995,0.0995
161.69,1,0.1,0.01,0.001,0.0995,0.0995
161.7,1,0.1,0.01,0.001,0.0995,0.0995
161.71,1,0.1,0.01,0.001,0.0995,0.0995
161.72,1,0.1,0.01,0.001,0.0995,0.0995
161.73,1,0.1,0.01,0.001,0.0995,0.0995
161.74,1,0.1,0.01,0.001,0.0995,0.0995
161.75,1,0.1,0.01,0.001,0.0995,0.0995
161.76,1,0.1,0.01,0.001,0.0995,0.0995
161.77,1,0.1,0.01,0.001,0.0995,0.0995
161.78,1,0.1,0.01,0.001,0.0995,0.0995
161.79,1,0.1,0.01,0.001,0.0995,0.0995
161.8,1,0.1,0.01,0.001,0.0995,0.0995
161.81,1,0.1,0.01,0.001,0.0995,0.0995
161.82,1,0.1,0.01,0.001,0.0995,0.0995
161.83,1,0.1,0.01,0.001,0.0995,0.0995
161.84,1,0.1,0.01,0.001,0.0995,0.0995
161.85,1,0.1,0.01,0.001,0.0995,0.0995
161.86,1,0.1,0.01,0.001,0.0995,0.0995
161.87,1,0.1,0.01,0.001,0.0995,0.0995
161.88,1,0.1,0.01,0.001,0.0995,0.0995
161.89,1,0.1,0.01,0.001,0.0995,0.0995
161.9,1,0.1,0.01,0.001,0.0995,0.0995
161.91,1,0.1,0.01,0.001,0.0995,0.0995
161.92,1,0.1,0.01,0.001,0.0995,0.0995
161.93,1,0.1,0.01,0.001,0.0995,0.0995
161.94,1,0.1,0.01,0.001,0.0995,0.0995
161.95,1,0.1,0.01,0.001,0.0995,0.0995
161.96,1,0.1,0.01,0.001,0.0995,0.0995
161.97,1,0.1,0.01,0.001,0.0995,0.0995
161.98,1,0.1,0.01,0.001,0.0995,0.0995
161.99,1,0.1,0.01,0.001,0.0995,0.0995
162,1,0.1,0.01,0.001,0.0995,0.0995
162.01,1,0.1,0.01,0.001,0.0995,0.0995
162.02,1,0.1,0.01,0.001,0.0995,0.0995
162.03,1,0.1,0.01,0.001,0.0995,0.0995
162.04,1,0.1,0.01,0.001,0.0995,0.0995
162.05,1,0.1,0.01,0.001,0.0995,0.0995
162.06,1,0.1,0.01,0.001,0.0995,0.0995
162.07,1,0.1,0.01,0.001,0.0995,0.0995
162.08,1,0.1,0.01,0.001,0.0995,0.0995
162.09,1,0.1,0.01,0.001,0.0995,0.0995
162.1,1,0.1,0.01,0.001,0.0995,0.0995
162.11,1,0.1,0.01,0.001,0.0995,0.0995
162.12,1,0.1,0.01,0.001,0.0995,0.0995
162.13,1,0.1,0.01,0.001,0.0995,0.0995
162.14,1,0.1,0.01,0.001,0.0995,0.0995
162.15,1,0.1,0.01,0.001,0.0995,0.0995
162.16,1,0.1,0.01,0.001,0.0995,0.0995
162.17,1,0.1,0.01,0.001,0.0995,0.0995
162.18,1,0.1,0.01,0.001,0.0995,0.0995
162.19,1,0.1,0.01,0.001,0.0995,0.0995
162.2,1,0.1,0.01,0.001,0.0995,0.0995
162.21,1,0.1,0.01,0.001,0.0995,0.0995
162.22,1,0.1,0.01,0.001,0.0995,0.0995
162.23,1,0.1,0.01,0.001,0.0995,0.0995
162.24,1,0.1,0.01,0.001,0.0995,0.0995
162.25,1,0.1,0.01,0.001,0.0995,0.0995
162.26,1,0.1,0.01,0.001,0.0995,0.0995
162.27,1,0.1,0.01,0.001,0.0995,0.0995
162.28,1,0.1,0.01,0.001,0.0995,0.0995
162.29,1,0.1,0.01,0.001,0.0995,0.0995
162.3,1,0.1,0.01,0.001,0.0995,0.0995
162.31,1,0.1,0.01,0.001,0.0995,0.0995
162.32,1,0.1,0.01,0.001,0.0995,0.0995
162.33,1,0.1,0.01,0.001,0.0995,0.0995
162.34,1,0.1,0.01,0.001,0.0995,0.0995
162.35,1,0.1,0.01,0.001,0.0995,0.0995
162.36,1,0.1,0.01,0.001,0.0995,0.0995
162.37,1,0.1,0.01,0.001,0.0995,0.0995
162.38,1,0.1,0.01,0.001,0.0995,0.0995
162.39,1,0.1,0.01,0.001,0.0995,0.0995
162.4,1,0.1,0.01,0.001,0.0995,0.0995
162.41,1,0.1,0.01,0.001,0.0995,0.0995
162.42,1,0.1,0.01,0.001,0.0995,0.0995
162.43,1,0.1,0.01,0.001,0.0995,0.0995
162.44,1,0.1,0.01,0.001,0.0995,0.0995
162.45,1,0.1,0.01,0.001,0.0995,0.0995
162.46,1,0.1,0.01,0.001,0.0995,0.0995
162.47,1,0.1,0.01,0.001,0.0995,0.0995
162.48,1,0.1,0.01,0.001,0.0995,0.0995
162.49,1,0.1,0.01,0.001,0.0995,0.0995
162.5,1,0.1,0.01,0.001,0.0995,0.0995
162.51,1,0.1,0.01,0.001,0.0995,0.0995
162.52,1,0.1,0.01,0.001,0.0995,0.0995
162.53,1,0.1,0.01,0.001,0.0995,0.0995
162.54,1,0.1,0.01,0.001,0.0995,0.0995
162.55,1,0.1,0.01,0.001,0.0995,0.0995
162.56,1,0.1,0.01,0.001,0.0995,0.0995
162.57,1,0.1,0.01,0.001,0.0995,0.0995
162.58,1,0.1,0.01,0.001,0.0995,0.0995
162.59,1,0.1,0.01,0.001,0.0995,0.0995
162.6,1,0.1,0.01,0.001,0.0995,0.0995
162.61,1,0.1,0.01,0.001,0.0995,0.0995
162.62,1,0.1,0.01,0.001,0.0995,0.0995
162.63,1,0.1,0.01,0.001,0.0995,0.0995
162.64,1,0.1,0.01,0.001,0.0995,0.0995
162.65,1,0.1,0.01,0.001,0.0995,0.0995
162.66,1,0.1,0.01,0.001,0.0995,0.0995
162.67,1,0.1,0.01,0.001,0.0995,0.0995
162.68,1,0.1,0.01,0.001,0.0995,0.0995
162.69,1,0.1,0.01,0.001,0.0995,0.0995
162.7,1,0.1,0.01,0.001,0.0995,0.0995
162.71,1,0.1,0.01,0.001,0.0995,0.0995
162.72,1,0.1,0.01,0.001,0.0995,0.0995
162.73,1,0.1,0.01,0.001,0.0995,0.0995
162.74,1,0.1,0.01,0.001,0.0995,0.0995
162.75,1,0.1,0.01,0.001,0.0995,0.0995
162.76,1,0.1,0.01,0.001,0.0995,0.0995
162.77,1,0.1,0.01,0.001,0.0995,0.0995
162.78,1,0.1,0.01,0.001,0.0995,0.0995
162.79,1,0.1,0.01,0.001,0.0995,0.0995
162.8,1,0.1,0.01,0.001,0.0995,0.0995
162.81,1,0.1,0.01,0.001,0.0995,0.0995
162.82,1,0.1,0.01,0.001,0.0995,0.0995
162.83,1,0.1,0.01,0.001,0.0995,0.0995
162.84,1,0.1,0.01,0.001,0.0995,0.0995
162.85,1,0.1,0.01,0.001,0.0995,0.0995
162.86,1,0.1,0.01,0.001,0.0995,0.0995
162.87,1,0.1,0.01,0.001,0.0995,0.0995
162.88,1,0.1,0.01,0.001,0.0995,0.0995
162.89,1,0.1,0.01,0.001,0.0995,0.0995
162.9,1,0.1,0.01,0.001,0.0995,0.0995
162.91,1,0.1,0.01,0.001,0.0995,0.0995
162.92,1,0.1,0.01,0.001,0.0995,0.0995
162.93,1,0.1,0.01,0.001,0.0995,0.0995
162.94,1,0.1,0.01,0.001,0.0995,0.0995
162.95,1,0.1,0.01,0.001,0.0995,0.0995
162.96,1,0.1,0.01,0.001,0.0995,0.0995
162.97,1,0.1,0.01,0.001,0.0995,0.0995
162.98,1,0.1,0.01,0.001,0.0995,0.0995
162.99,1,0.1,0.01,0.001,0.0995,0.0995
163,1,0.1,0.01,0.001,0.0995,0.0995
163.01,1,0.1,0.01,0.001,0.0995,0.0995
163.02,1,0.1,0.01,0.001,0.0995,0.0995
163.03,1,0.1,0.01,0.001,0.0995,0.0995
163.04,1,0.1,0.01,0.001,0.0995,0.0995
163.05,1,0.1,0.01,0.001,0.0995,0.0995
163.06,1,0.1,0.01,0.001,0.0995,0.0995
163.07,1,0.1,0.01,0.001,0.0995,0.0995
163.08,1,0.1,0.01,0.001,0.0995,0.0995
163.09,1,0.1,0.01,0.001,0.0995,0.0995
163.1,1,0.1,0.01,0.001,0.0995,0.0995
163.11,1,0.1,0.01,0.001,0.0995,0.0995
163.12,1,0.1,0.01,0.001,0.0995,0.0995
163.13,1,0.1,0.01,0.001,0.0995,0.0995
163.14,1,0.1,0.01,0.001,0.0995,0.0995
163.15,1,0.1,0.01,0.001,0.0995,0.0995
163.16,1,0.1,0.01,0.001,0.0995,0.0995
163.17,1,0.1,0.01,0.001,0.0995,0.0995
163.18,1,0.1,0.01,0.001,0.0995,0.0995
163.19,1,0.1,0.01,0.001,0.0995,0.0995
163.2,1,0.1,0.01,0.001,0.0995,0.0995
163.21,1,0.1,0.01,0.001,0.0995,0.0995
163.22,1,0.1,0.01,0.001,0.0995,0.0995
163.23,1,0.1,0.01,0.001,0.0995,0.0995
163.24,1,0.1,0.01,0.001,0.0995,0.0995
163.25,1,0.1,0.01,0.001,0.0995,0.0995
163.26,1,0.1,0.01,0.001,0.0995,0.0995
163.27,1,0.1,0.01,0.001,0.0995,0.0995
163.28,1,0.1,0.01,0.001,0.0995,0.0995
163.29,1,0.1,0.01,0.001,0.0995,0.0995
163.3,1,0.1,0.01,0.001,0.0995,0.0995
163.31,1,0.1,0.01,0.001,0.0995,0.0995
163.32,1,0.1,0.01,0.001,0.0995,0.0995
163.33,1,0.1,0.01,0.001,0.0995,0.0995
163.34,1,0.1,0.01,0.001,0.0995,0.0995
163.35,1,0.1,0.01,0.001,0.0995,0.0995
163.36,1,0.1,0.01,0.001,0.0995,0.0995
163.37,1,0.1,0.01,0.001,0.0995,0.0995
163.38,1,0.1,0.01,0.001,0.0995,0.0995
163.39,1,0.1,0.01,0.001,0.0995,0.0995
163.4,1,0.1,0.01,0.001,0.0995,0.0995
163.41,1,0.1,0.01,0.001,0.0995,0.0995
163.42,1,0.1,0.01,0.001,0.0995,0.0995
163.43,1,0.1,0.01,0.001,0.0995,0.0995
163.44,1,0.1,0.01,0.001,0.0995,0.0995
163.45,1,0.1,0.01,0.001,0.0995,0.0995
163.46,1,0.1,0.01,0.001,0.0995,0.0995
163.47,1,0.1,0.01,0.001,0.0995,0.0995
163.48,1,0.1,0.01,0.001,0.0995,0.0995
163.49,1,0.1,0.01,0.001,0.0995,0.0995
163.5,1,0.1,0.01,0.001,0.0995,0.0995
163.51,1,0.1,0.01,0.001,0.0995,0.0995
163.52,1,0.1,0.01,0.001,0.0995,0.0995
163.53,1,0.1,0.01,0.001,0.0995,0.0995
163.54,1,0.1,0.01,0.001,0.0995,0.0995
163.55,1,0.1,0.01,0.001,0.0995,0.0995
163.56,1,0.1,0.01,0.001,0.0995,0.0995
163.57,1,0.1,0.01,0.001,0.0995,0.0995
163.58,1,0.1,0.01,0.001,0.0995,0.0995
163.59,1,0.1,0.01,0.001,0.0995,0.0995
163.6,1,0.1,0.01,0.001,0.0995,0.0995
163.61,1,0.1,0.01,0.001,0.0995,0.0995
163.62,1,0.1,0.01,0.001,0.0995,0.0995
163.63,1,0.1,0.01,0.001,0.0995,0.0995
163.64,1,0.1,0.01,0.001,0.0995,0.0995
163.65,1,0.1,0.01,0.001,0.0995,0.0995
163.66,1,0.1,0.01,0.001,0.0995,0.0995
